#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
MU018152.1	1	1413	277	1297	91.7905	8.40127	34.4	32.7
MU018153.1	1	1146	3518	1051	91.7103	267.579	33.7	19
JAACYN010015762.1	1	739	120	739	100	13.4127	34.6	37
MU018154.1	1	1521	2330	1422	93.4911	76.3702	33.3	21.9
MU018155.1	1	1865	2615	1772	95.0134	58.4858	33.4	18.7
JAACYN010015924.1	1	715	374	715	100	47.5846	34.3	41
MU018156.1	1	2042	219	1845	90.3526	12.5304	35.7	30.6
JAACYN010015963.1	1	654	10586	654	100	936.888	32.5	15.3
JAACYN010015982.1	1	1716	383	1716	100	26.6533	35.8	59.2
JAACYN010015989.1	1	906	554	906	100	56.1634	34.2	46.8
MU018157.1	1	1827	139	1680	91.954	7.80952	35.4	0.0288
JAACYN010016075.1	1	1368	346	1362	99.5614	21.2982	35.2	32.6
JAACYN010016096.1	1	651	895	647	99.3856	85.2642	33.5	33.8
JAACYN010016098.1	1	704	4461	704	100	492.132	33.8	8.82
JAACYN010016202.1	1	2809	773	2809	100	33.9042	36	54.3
MU018158.1	1	5064	2026	4976	98.2622	42.1053	34.5	28.9
JAACYN010016421.1	1	3975	846	3975	100	27.4513	36.1	59.2
JAACYN010016425.1	1	1848	360	1848	100	23.8452	35.8	58.8
JAACYN010016426.1	1	2740	539	2740	100	22.2088	35.9	46.8
JAACYN010016451.1	1	1323	532	1316	99.4709	33.3711	33.2	36.3
JAACYN010016473.1	1	3160	951	3156	99.8734	37.6854	36	29.7
JAACYN010016474.1	1	2149	358	2149	100	21.3695	36.2	57.6
JAACYN010016477.1	1	2156	430	2156	100	22.8038	35.8	54.8
JAACYN010016484.1	1	1067	463	1067	100	59.9185	35.8	58.9
JAACYN010016485.1	1	2953	603	2953	100	25.9157	36	58.5
JAACYN010016498.1	1	4389	820	4389	100	23.6756	35.9	59.4
JAACYN010016519.1	1	1800	633	1800	100	42.6183	36.2	57.1
JAACYN010016594.1	1	3463	861	3463	100	32.9125	35.9	59
JAACYN010016601.1	1	1281	1216	1281	100	67.2201	32.5	36.7
JAACYN010016651.1	1	1130	261	1130	100	29.4522	35.9	59.6
JAACYN010016652.1	1	1098	143	1098	100	14.5701	35.9	52.1
JAACYN010016730.1	1	1035	581	1035	100	47.7836	34.2	48
JAACYN010016747.1	1	1150	564	1150	100	45.9183	34.6	40.8
JAACYN010016757.1	1	2638	649	2638	100	31.24	35.5	56.1
JAACYN010016761.1	1	2918	621	2909	99.6916	26.0106	35.8	57.6
JAACYN010016767.1	1	4214	1042	4214	100	31.0603	35.8	58.3
JAACYN010016821.1	1	2303	461	2303	100	25.3574	36	59.1
JAACYN010016825.1	1	8386	2186	8386	100	30.8495	35.9	54.3
JAACYN010016833.1	1	1135	7346	1135	100	513.418	33.8	34
JAACYN010016851.1	1	2770	427	2691	97.148	17.6939	35.4	52
JAACYN010016906.1	1	6977	1794	6977	100	33.2844	35.9	59.2
JAACYN010016912.1	1	1132	285	1132	100	30.1811	36	52.3
JAACYN010016928.1	1	6231	1140	6231	100	23.0246	35.8	57.7
JAACYN010016930.1	1	8549	2240	8549	100	33.7854	35.8	59.4
JAACYN010017081.1	1	1173	2131	1173	100	173.261	34.1	30.7
JAACYN010017106.1	1	1323	2519	1323	100	130.445	33	37.1
JAACYN010017215.1	1	1496	1536	1494	99.8663	111.668	35.5	5.91
MU018159.1	1	1531	1192	1436	93.7949	83.6205	33.8	22.1
JAACYN010017587.1	1	1080	817	1080	100	98.1	36	39.8
MU018160.1	1	1035	552	892	86.1836	25.6928	28.8	9.68
JAACYN010017687.1	1	1749	805	1749	100	52.064	35.5	57.4
JAACYN010017799.1	1	7576	1290	7576	100	22.1217	35.8	58.4
JAACYN010017813.1	1	1171	222	1164	99.4022	23.4381	35.9	29.6
JAACYN010017843.1	1	9121	2457	9121	100	32.8466	36	51.7
MU018161.1	1	1184	688	1177	99.4088	49.0236	33.3	42.8
MU018162.1	1	2843	568	2782	97.8544	19.522	34.7	43.9
MU018163.1	1	1595	1528	1493	93.605	78.5486	33.6	24
MU018164.1	1	1223	1197	1124	91.9052	119.908	36	51
JAACYN010018138.1	1	3106	574	3106	100	19.7164	35.7	39.2
JAACYN010018142.1	1	9942	801	9933	99.9095	10.4015	35.9	6.99
JAACYN010018212.1	1	8458	2184	8450	99.9054	33.7087	36	41.4
JAACYN010018302.1	1	5908	1452	5908	100	30.8422	36	56.2
JAACYN010018318.1	1	2811	716	2811	100	31.5496	36	59
JAACYN010018342.1	1	1390	326	1390	100	32.3396	35.8	52.4
JAACYN010018355.1	1	2034	426	2031	99.8525	23.0742	35	53.2
JAACYN010018394.1	1	3011	883	3011	100	33.9545	35.7	46.7
JAACYN010018395.1	1	6207	1817	6207	100	35.1883	35.7	53.8
JAACYN010018424.1	1	1607	759	1607	100	59.1101	35.8	56.1
JAACYN010018433.1	1	2977	3337	2977	100	126.992	36.1	35.1
JAACYN010018592.1	1	2802	729	2802	100	34.4971	36.1	57.7
JAACYN010018613.1	1	11093	2622	11069	99.7836	30.4168	35.9	57.9
JAACYN010018624.1	1	3552	1265	3552	100	46.0938	35.9	57.5
JAACYN010018685.1	1	7434	1718	7434	100	28.854	35.9	58.5
JAACYN010018697.1	1	4114	941	4114	100	30.0642	35.7	59.1
JAACYN010018702.1	1	8139	1637	8139	100	26.1019	35.9	55.8
JAACYN010018772.1	1	2313	1672	2313	100	94.086	36	45.7
JAACYN010018844.1	1	2731	3435	2731	100	161.118	36.1	29.6
JAACYN010018871.1	1	1361	1626	1356	99.6326	156.421	36.1	2.86
JAACYN010018964.1	1	3588	870	3588	100	28.3155	35.9	51.4
MU018165.1	1	4431	1081	4422	99.7969	30.2372	35.6	57.9
MU018166.1	1	9763	3056	9762	99.9898	37.4703	35.6	54.9
MU018167.1	1	1155	358	1058	91.6017	32.5628	34.1	49.5
JAACYN010019119.1	1	2752	808	2752	100	33.1188	35.6	54.1
JAACYN010019220.1	1	8620	2174	8612	99.9072	32.5816	36.1	54
JAACYN010019228.1	1	13157	3197	13157	100	31.1224	35.9	56.8
MU018168.1	1	4176	42417	4081	97.7251	465.362	34	5.71
MU018169.1	1	3593	774	3587	99.833	27.3295	35.8	58.2
MU018170.1	1	9030	2370	8948	99.0919	33.3612	35.7	52.6
JAACYN010019502.1	1	4371	1035	4371	100	30.8765	36.1	23.6
JAACYN010019566.1	1	3656	684	3656	100	24.0976	36	58.8
JAACYN010019569.1	1	3557	638	3557	100	23.016	35.9	58.4
JAACYN010019579.1	1	1958	409	1958	100	26.475	35.2	54.2
JAACYN010019606.1	1	6552	1803	6552	100	34.8623	36	53.1
JAACYN010019659.1	1	1403	1646	1403	100	79.6094	34.1	31.8
JAACYN010019661.1	1	16920	3730	16920	100	28.4703	36	58.4
JAACYN010019748.1	1	1821	271	1821	100	19.5299	35.5	58.6
JAACYN010019755.1	1	3140	617	3140	100	25.1417	35.9	56.8
JAACYN010019759.1	1	2698	797	2692	99.7776	33.7565	35.5	10.1
JAACYN010019765.1	1	9246	2198	9246	100	30.0843	36	58.6
JAACYN010019781.1	1	2561	909	2561	100	41.1952	35.6	51
JAACYN010019783.1	1	3584	734	3584	100	26.8315	35.9	58.6
JAACYN010019804.1	1	7151	1690	7137	99.8042	30.3581	35.9	36.9
JAACYN010019810.1	1	5101	633	5027	98.5493	16.1476	36	11.3
JAACYN010019898.1	1	6150	1437	6150	100	28.4628	35.6	54
JAACYN010019905.1	1	8344	2152	8344	100	33.3869	35.9	55.4
JAACYN010019924.1	1	1225	137	1194	97.4694	12.8457	35.4	20.4
JAACYN010019947.1	1	1244	311	1240	99.6785	26.6158	35.7	59.8
JAACYN010019964.1	1	3425	1920	3425	100	56.7258	34.3	42.8
MU018171.1	1	6371	989	6284	98.6344	18.4269	35.6	52.3
JAACYN010020222.1	1	6518	1663	6515	99.954	28.3325	35.2	48.6
JAACYN010020241.1	1	1763	517	1754	99.4895	32.1838	34.3	45.1
JAACYN010020348.1	1	7370	1422	7370	100	24.2902	35.8	57.9
JAACYN010020443.1	1	1404	348	1400	99.7151	29.4644	35.8	36.7
JAACYN010020458.1	1	3326	706	3326	100	26.5791	35.6	57.3
JAACYN010020460.1	1	3575	797	3575	100	26.2808	35.8	57.1
JAACYN010020492.1	1	8855	3432	8855	100	42.5013	34.7	47.2
JAACYN010020495.1	1	10294	2423	10289	99.9514	30.539	36	57.3
JAACYN010020523.1	1	7507	2029	7507	100	34.9707	36	59.1
JAACYN010020537.1	1	8997	1704	8997	100	23.9495	35.7	58.8
MU018172.1	1	3231	380	3024	93.5933	14.5797	35.9	30.2
JAACYN010020561.1	1	6402	1291	6402	100	26.3422	35.9	59.2
JAACYN010020578.1	1	27729	3337	27699	99.8918	15.6579	36	0.143
MU018173.1	1	17692	3935	17598	99.4687	28.0071	35.8	56.7
JAACYN010020642.1	1	5269	1365	5269	100	34.0704	36	52.3
MU018174.1	1	19732	4621	19628	99.4729	29.7897	35.9	58.4
JAACYN010020671.1	1	4612	1032	4567	99.0243	27.9092	36	38.2
JAACYN010020674.1	1	3547	310	3547	100	10.9749	36	3.84
MU018175.1	1	7972	4663	7848	98.4446	44.9167	34.8	22.8
JAACYN010020779.1	1	24373	2786	24326	99.8072	14.5433	35.8	0.871
JAACYN010020783.1	1	4820	1495	4820	100	38.7604	35.9	57.6
JAACYN010020811.1	1	7507	1803	7507	100	31.0613	36	57.2
MU018176.1	1	22938	7547	22850	99.6164	34.1326	34.7	41.6
JAACYN010020823.1	1	4279	927	4279	100	27.8056	35.9	59.5
JAACYN010020825.1	1	6447	1394	6447	100	27.9373	35.9	57.7
JAACYN010020828.1	1	3422	803	3422	100	29.3556	35.8	48.8
JAACYN010020900.1	1	6261	1005	6261	100	20.3868	35.5	48.5
JAACYN010020902.1	1	8003	1680	8003	100	25.4906	35.6	53.6
JAACYN010020911.1	1	9254	2042	9254	100	28.5417	35.9	59.3
JAACYN010020914.1	1	3200	413	3187	99.5938	16.4141	36	5.9
JAACYN010020915.1	1	3069	708	3069	100	29.5194	35.9	58.5
JAACYN010020925.1	1	8004	2049	8004	100	32.8362	35.9	57.3
JAACYN010020949.1	1	7098	1759	7098	100	31.8863	35.9	58.8
JAACYN010020996.1	1	3000	315	2975	99.1667	13.0053	35.7	11.1
MU018177.1	1	6582	2883	6580	99.9696	50.7783	34.2	32.9
MU018178.1	1	3462	1839	3454	99.7689	67.7614	36.1	56.2
MU018179.1	1	7789	1657	7671	98.485	27.3902	35.7	57.7
MU018180.1	1	13529	3086	13521	99.9409	28.948	35.8	58.1
JAACYN010021198.1	1	9591	2643	9587	99.9583	35.9813	35.9	45.8
JAACYN010021226.1	1	3874	694	3854	99.4837	20.9169	35.6	6.54
JAACYN010021227.1	1	9347	2231	9334	99.8609	31.0042	35.9	58.8
JAACYN010021245.1	1	9627	2349	9627	100	31.3833	36	59.5
JAACYN010021272.1	1	10124	2693	10124	100	34.3723	35.9	59.1
JAACYN010021358.1	1	5069	2389	5069	100	61.2158	35.9	59.5
JAACYN010021395.1	1	8015	2868	8015	100	44.6171	35.8	59
JAACYN010021411.1	1	16671	4104	16671	100	31.771	36	58.2
JAACYN010021413.1	1	5832	1175	5832	100	25.9112	35.9	58.4
JAACYN010021463.1	1	7418	1543	7418	100	26.5541	35.9	58.5
JAACYN010021469.1	1	6210	1457	6210	100	30.2874	35.9	58.9
MU018181.1	1	15051	4357	14944	99.2891	37.1782	35.9	48.3
JAACYN010021573.1	1	22979	5900	22979	100	32.279	35.7	54.6
MU018182.1	1	7987	1646	7897	98.8732	24.7193	35.6	49.7
JAACYN010021592.1	1	7237	1823	7237	100	32.2572	35.8	54.4
JAACYN010021606.1	1	9587	3324	9587	100	41.0518	35.4	53.4
JAACYN010021611.1	1	6044	960	6044	100	20.2042	35.9	23
JAACYN010021616.1	1	7329	1496	7326	99.9591	26.4211	35.7	57.2
MU018183.1	1	8142	719	8043	98.7841	11.1356	35.8	6.3
JAACYN010021637.1	1	14406	3240	14399	99.9514	28.7943	35.8	58.1
JAACYN010021669.1	1	2656	603	2656	100	28.055	35.7	28.7
JAACYN010021672.1	1	5617	702	5617	100	15.9432	36	5.01
JAACYN010021698.1	1	3613	944	3613	100	33.0673	36	26.1
MU018184.1	1	7359	1433	7354	99.9321	24.9726	35.8	57.4
MU018185.1	1	4983	1362	4967	99.6789	29.8794	35.7	47.3
JAACYN010021747.1	1	7426	1736	7426	100	30.5928	36	52.4
MU018186.1	1	3622	3725	3606	99.5583	127.491	35.8	9.38
JAACYN010021771.1	1	4969	1330	4966	99.9396	30.1548	35.8	52.1
JAACYN010021781.1	1	10695	3671	10695	100	43.8196	35.6	55.6
MU018187.1	1	6996	1551	6891	98.4991	28.7673	35.9	59.2
JAACYN010021810.1	1	15760	4449	15760	100	35.8989	35.8	55
JAACYN010021821.1	1	10911	2597	10911	100	30.5465	35.9	59.3
JAACYN010021881.1	1	1319	367	1319	100	34.5406	35.5	58.5
JAACYN010021893.1	1	6591	1848	6591	100	35.6034	35.9	50.1
JAACYN010021908.1	1	5630	1199	5630	100	27.4407	36	57.2
JAACYN010021937.1	1	3686	1990	3678	99.783	68.4026	36	29
MU018188.1	1	6606	1328	6598	99.8789	24.597	35.9	52
JAACYN010021997.1	1	6103	722	6070	99.4593	15.5034	35.9	29.7
JAACYN010022046.1	1	10661	2291	10661	100	27.8261	35.9	55.5
JAACYN010022085.1	1	3703	1306	3703	100	29.5417	33.9	42.8
JAACYN010022102.1	1	3608	922	3608	100	31.6001	35.8	59.3
JAACYN010022105.1	1	12518	5668	12510	99.9361	54.2237	35.4	43.5
JAACYN010022107.1	1	4593	528	4533	98.6937	13.3449	35.7	15.5
MU018189.1	1	8835	1975	8832	99.966	28.1994	35.8	58.7
JAACYN010022165.1	1	7124	1784	7110	99.8035	31.5199	35.9	48.3
JAACYN010022221.1	1	3660	821	3660	100	27.9683	35.2	56
JAACYN010022237.1	1	7256	1590	7256	100	27.9289	35.8	58.5
JAACYN010022241.1	1	15915	2141	15887	99.8241	17.6065	36.1	5.05
MU018190.1	1	1805	116	1627	90.1385	6.12188	35.8	11.8
JAACYN010022264.1	1	5722	1363	5722	100	30.7153	36	59
JAACYN010022265.1	1	10307	3281	10307	100	40.6769	36	58.4
JAACYN010022362.1	1	3667	1234	3667	100	29.9337	35.8	43.1
JAACYN010022372.1	1	3599	1802	2896	80.4668	26.4596	34.1	9.68
JAACYN010022376.1	1	4339	429	4310	99.3316	12.4681	36.1	0
JAACYN010022381.1	1	11983	2782	11955	99.7663	29.4627	35.9	52.9
JAACYN010022389.1	1	13828	3331	13828	100	30.6931	35.9	58.6
JAACYN010022395.1	1	14199	5666	14199	100	38.5687	35.5	35.3
JAACYN010022403.1	1	3986	1434	3986	100	42.9674	35.3	56.8
MU018191.1	1	8215	8103	8206	99.8904	121.973	36	55.8
JAACYN010022521.1	1	7823	2094	7813	99.8722	34.2433	35.8	46.1
JAACYN010022572.1	1	7009	1833	7009	100	32.7806	35.8	52
JAACYN010022615.1	1	4586	631	4586	100	17.1332	35.7	42
JAACYN010022637.1	1	8902	2504	8902	100	36.3829	35.9	59.7
JAACYN010022683.1	1	6168	1387	6168	100	28.5987	35.9	40.8
MU018192.1	1	15104	3006	15006	99.3512	25.4026	35.8	59.4
JAACYN010022691.1	1	9744	2349	9744	100	31.6363	36	59.6
JAACYN010022695.1	1	4608	407	4502	97.6997	10.9147	35.8	6.43
JAACYN010022709.1	1	11930	3201	11930	100	34.1295	35.9	57.9
MU018193.1	1	17674	2222	17655	99.8925	14.8612	35.8	18.5
JAACYN010022779.1	1	1650	1844	1650	100	150.19	36	59.6
JAACYN010022824.1	1	8382	2016	8382	100	28.9891	35.1	51.1
JAACYN010022838.1	1	8494	2318	8494	100	33.9297	35.8	57
JAACYN010022844.1	1	9496	2066	9494	99.9789	28.0152	35.9	51.6
JAACYN010022871.1	1	3102	1169	3102	100	48.0761	35.9	42.7
JAACYN010022889.1	1	10433	2575	10433	100	28.4994	35.9	57.5
JAACYN010022893.1	1	1402	3181	1402	100	299.996	36.1	57.7
JAACYN010022905.1	1	4391	1596	4391	100	46.0872	35.8	58.5
JAACYN010022915.1	1	15698	2908	15665	99.7898	20.4313	35.3	15.4
JAACYN010023004.1	1	7991	1161	7970	99.7372	16.6367	35.5	6.51
JAACYN010023031.1	1	8545	2045	8545	100	31.138	36	59.3
JAACYN010023168.1	1	9292	2208	9285	99.9247	30.5779	35.9	45.8
JAACYN010023177.1	1	10991	3271	10991	100	36.4077	35.3	48
JAACYN010023197.1	1	6425	2084	6425	100	42.4925	36	51.9
JAACYN010023259.1	1	45413	4245	45366	99.8965	11.6868	35.8	8.78
JAACYN010023360.1	1	3804	5578	3804	100	99.8843	34.1	22.3
JAACYN010023380.1	1	5901	1635	5901	100	35.4199	35.9	50.5
MU018194.1	1	27615	7094	27506	99.6053	32.0739	35.7	54.1
JAACYN010023394.1	1	2028	2913	2028	100	179.395	36	59.3
MU018195.1	1	3801	3520	3705	97.4743	82.0413	34.1	44.4
JAACYN010023428.1	1	17745	4648	17745	100	33.1492	35.9	58
MU018196.1	1	9897	2052	9767	98.6865	24.2144	35.8	58.3
JAACYN010023712.1	1	1708	1241	1708	100	93.3958	35.9	58.6
MU018197.1	1	62416	19782	62409	99.9888	38.5226	35.6	46.1
JAACYN010023821.1	1	35202	12729	35202	100	45.9686	36	58.5
JAACYN010023822.1	1	25724	6959	25718	99.9767	34.3995	35.8	51.8
JAACYN010023868.1	1	7574	4010	7574	100	66.0562	35.7	58.9
MU018198.1	1	23356	10758	23355	99.9957	50.2957	35.2	51.7
JAACYN010025253.1	1	17525	8860	17525	100	42.0237	34.6	26.6
JAACYN010025263.1	1	1311	758	1311	100	77.8146	36.1	45.1
JAACYN010025264.1	1	79634	18754	79634	100	30.5064	35.9	59.5
JAACYN010025886.1	1	9161	2353	9159	99.9782	31.8618	35.9	56.8
MU018199.1	1	19956	4495	19853	99.4839	28.7902	35.8	53.3
MU018200.1	1	19890	4126	19881	99.9548	26.683	35.7	55
MU018201.1	1	20886	4586	20793	99.5547	28.0286	35.7	52.5
MU018202.1	1	27095	3991	26149	96.5086	17.4015	35.3	5.44
MU018203.1	1	26057	3825	25270	96.9797	18.1947	35.5	6.62
MU018204.1	1	4575	518	4477	97.8579	13.659	35.3	2.34
MU018205.1	1	4573	612	4474	97.8351	16.8751	35.3	5.83
JAACYN010026126.1	1	9528	1262	9528	100	16.9067	35.8	0.178
JAACYN010026127.1	1	9527	1303	9527	100	17.6016	35.8	0.669
JAACYN010026145.1	1	1437	1272	1437	100	118.099	36	6.77
JAACYN010026153.1	1	16625	3743	16625	100	29.0624	35.9	56.5
JAACYN010026182.1	1	7576	1955	7576	100	33.3078	35.9	55.5
JAACYN010026186.1	1	3629	701	3629	100	16.6037	35.5	0.983
JAACYN010026187.1	1	1852	243	1840	99.3521	20.5842	35.8	0.786
JAACYN010026188.1	1	3630	878	3630	100	23.2645	35.8	3.5
JAACYN010026189.1	1	1851	253	1851	100	20.819	35.5	1.92
JAACYN010026239.1	1	1680	229	1674	99.6429	16.8446	35.7	0
JAACYN010026343.1	1	12129	1294	12129	100	13.9017	36	5.34
JAACYN010026344.1	1	1985	264	1985	100	16.9411	36	5.79
JAACYN010026362.1	1	3831	442	3829	99.9478	14.9778	35.9	0.0498
JAACYN010026409.1	1	1425	933	1425	100	84.6702	35.9	1.69
JAACYN010026417.1	1	1425	960	1390	97.5439	87.4561	35.9	3.26
JAACYN010026436.1	1	1982	294	1982	100	17.7735	35.8	4.28
JAACYN010026446.1	1	1691	225	1691	100	17.4394	35.9	3.42
JAACYN010026481.1	1	1691	198	1691	100	15.4388	35.8	4.4
MU018206.1	1	8787	799	8703	99.044	11.0991	35.7	4.52
JAACYN010026555.1	1	2790	639	2790	100	30.1487	36	58.8
JAACYN010026562.1	1	6895	1097	6895	100	20.5888	36	22.8
JAACYN010026570.1	1	6889	1070	6889	100	20.0258	35.9	23.1
JAACYN010026600.1	1	3915	660	3915	100	21.8503	36	3.96
JAACYN010026601.1	1	4105	522	4105	100	16.2519	35.8	11.4
MU018207.1	1	14957	1580	14751	98.6227	13.6212	36	0.152
JAACYN010026614.1	1	28359	3822	28359	100	17.0657	35.9	0.303
JAACYN010026618.1	1	7177	2051	7177	100	36.3366	36.1	59.5
JAACYN010026619.1	1	1973	609	1973	100	42.0076	36.2	55
JAACYN010026621.1	1	5871	846	5871	100	18.3977	35.9	2.99
JAACYN010026623.1	1	1429	466	1429	100	43.0609	36.2	51.6
JAACYN010026641.1	1	12454	1296	12257	98.4182	13.3364	35.9	0.281
JAACYN010026663.1	1	5872	847	5872	100	18.5972	35.9	1.26
JAACYN010026679.1	1	3916	798	3916	100	26.2926	35.9	5.49
JAACYN010026680.1	1	4099	438	4099	100	13.8226	35.8	11.7
JAACYN010026700.1	1	28359	3722	28359	100	16.5741	35.9	0.184
JAACYN010026744.1	1	23815	3771	23815	100	20.4213	35.9	0.791
JAACYN010026746.1	1	23814	3978	23814	100	21.5017	36	1.14
JAACYN010026762.1	1	1553	151	1553	100	12.642	35.8	1.71
JAACYN010026763.1	1	1652	119	1652	100	8.54782	35.7	0
JAACYN010026764.1	1	1652	84	1652	100	6.50242	36	0
JAACYN010026765.1	1	1651	131	1651	100	9.52877	35.7	0
JAACYN010026766.1	1	1651	121	1651	100	9.58631	35.9	0
JAACYN010026771.1	1	5265	315	5001	94.9858	6.89155	35.2	1.43
JAACYN010026772.1	1	5268	332	5154	97.836	7.66306	35.4	1
JAACYN010026773.1	1	23476	1702	23436	99.8296	9.44445	35.9	1.65
JAACYN010026774.1	1	23483	1757	23223	98.8928	9.55636	35.9	4.21
JAACYN010026775.1	1	1081	58	1077	99.63	6.63552	35.9	0
JAACYN010026776.1	1	1081	116	990	91.5819	8.04255	35.8	9.68
JAACYN010026782.1	1	12490	3977	12490	100	40.8505	36.1	52.1
JAACYN010026783.1	1	5609	891	5609	100	20.3168	36.1	18.3
JAACYN010026785.1	1	5608	866	5608	100	20.1031	36.2	19.5
JAACYN010026802.1	1	12125	1414	12125	100	15.1945	35.9	6.4
MU018208.1	1	8786	713	8689	98.896	10.3021	35.9	1.4
JAACYN010026824.1	1	1553	349	1553	100	16.0483	35.6	29.8
JAACYN010026835.1	1	2406	4500	2406	100	237.308	36	59.6
JAACYN010026836.1	1	34229	7407	34229	100	28.1768	36	11.6
JAACYN010026837.1	1	34214	6884	34214	100	25.9428	36	8.33
JAACYN010026838.1	1	9511	4132	9511	100	55.9207	35.9	11.7
JAACYN010026839.1	1	9555	3395	9555	100	45.1357	36	8.43
JAACYN010026845.1	1	3811	732	3811	100	25.7226	36.1	19.5
JAACYN010026853.1	1	6108	397	6096	99.8035	8.22708	36	0
JAACYN010026863.1	1	4128	597	4128	100	17.8551	36	1.76
JAACYN010026875.1	1	32019	4881	32019	100	19.519	36	26.6
JAACYN010026876.1	1	9730	1664	9730	100	21.832	35.8	33.8
JAACYN010026877.1	1	9760	1949	9760	100	25.3359	35.9	33.3
JAACYN010026878.1	1	31995	5289	31995	100	21.2102	36	27.8
JAACYN010026880.1	1	10762	1666	10759	99.9721	19.6344	35.9	7.91
JAACYN010026892.1	1	1151	240	1151	100	27.5995	36.2	58.7
JAACYN010026893.1	1	10764	1483	10762	99.9814	17.2022	36	8.02
JAACYN010026914.1	1	3797	708	3797	100	23.9608	36	17.7
JAACYN010026923.1	1	4128	550	4128	100	17.1604	36	2.63
MU018209.1	1	1905	3354	1803	94.6457	199.588	35.4	0.671
JAACYN010026971.1	1	1062	3013	1062	100	341.367	35.5	0.135
JAACYN010026981.1	1	9623	1266	9623	100	16.9447	35.9	12
JAACYN010026982.1	1	9632	1025	9630	99.9792	13.3335	35.8	0.331
JAACYN010026983.1	1	1338	265	1338	100	25.1278	35.7	11
JAACYN010026984.1	1	3496	355	3496	100	12.8347	35.8	0.456
JAACYN010026985.1	1	1338	179	1338	100	16.58	35.8	2.42
JAACYN010026986.1	1	3493	328	3493	100	11.9296	35.9	0.11
JAACYN010026994.1	1	7997	713	7953	99.4498	11.5327	36.1	4.83
MU018210.1	1	15851	1697	15651	98.7382	13.1645	35.6	5.02
JAACYN010027000.1	1	6277	672	6277	100	13.4024	35.6	2.28
JAACYN010027001.1	1	9866	1134	9866	100	14.7497	35.9	3.26
JAACYN010027015.1	1	27884	3442	27867	99.939	15.7817	35.9	0.0936
JAACYN010027016.1	1	27889	3512	27888	99.9964	16.0591	35.9	0.852
JAACYN010027017.1	1	21267	2865	21267	100	16.7155	35.8	0.337
JAACYN010027018.1	1	21268	2834	21268	100	16.4172	35.7	1.3
MU018211.1	1	8337	938	8244	98.8845	14.2025	35.8	7.09
JAACYN010027029.1	1	4759	576	4714	99.0544	15.664	36	2.82
MU018212.1	1	8323	962	8224	98.8105	14.5056	35.7	7.12
JAACYN010027032.1	1	4762	614	4762	100	16.6184	36	3.88
JAACYN010027059.1	1	2358	540	2348	99.5759	23.8058	35.9	3.42
