#rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq
JAACYO010021134.1,1,5575,3169,5572,99.9462,56.1686,34.8,57.1
MU012089.1,1,15080,5712,15080,100,37.7629,35.2,59.2
JAACYO010021528.1,1,14133,5269,14130,99.9788,33.5915,35.3,50.8
JAACYO010021711.1,1,1451,6243,1451,100,439.631,35.2,3.26
MU012090.1,1,30420,9956,30112,98.9875,32.5057,35.2,53
JAACYO010022335.1,1,1712,1044,1710,99.8832,60.0298,35,12.1
JAACYO010023390.1,1,6906,2617,6906,100,37.766,35.2,59.7
JAACYO010024834.1,1,10102,3847,10102,100,37.7506,35.2,59.7
JAACYO010025044.1,1,47329,17408,47309,99.9577,36.6561,35.1,48.4
JAACYO010025667.1,1,1725,4840,1725,100,274.958,35.1,59.2
JAACYO010025699.1,1,13481,5267,13481,100,38.9167,35.3,59.6
JAACYO010025837.1,1,5290,16232,5276,99.7353,300.159,34.8,48.9
JAACYO010026105.1,1,6500,17880,6500,100,273.626,35,20.3
MU012091.1,1,16696,2948,16136,96.6459,17.5478,35.2,6.14
MU012092.1,1,16693,2855,16204,97.0706,16.9618,35.1,6.97
JAACYO010026192.1,1,25335,4856,25335,100,19.0975,35.2,3.19
JAACYO010026193.1,1,25331,4826,25320,99.9566,18.9813,35.2,3.45
JAACYO010026220.1,1,38019,6072,37148,97.709,15.938,35.2,0.0795
JAACYO010026221.1,1,38030,8827,38008,99.9422,23.1658,35.2,9.18
JAACYO010026222.1,1,26212,5970,26212,100,22.7391,35.1,11.5
JAACYO010026223.1,1,26217,4214,25319,96.5747,16.0235,35.2,0.0947
JAACYO010026224.1,1,30254,4621,29303,96.8566,15.2117,35.1,0.0253
JAACYO010026225.1,1,30244,6494,30244,100,21.3761,35.1,9.95
JAACYO010026228.1,1,2729,1860,2729,100,68.2847,35.2,59.2
JAACYO010026279.1,1,36435,6881,36304,99.6405,18.8584,35.2,3.25
JAACYO010026280.1,1,36441,6178,36078,99.0039,16.9306,35.2,0.869
JAACYO010026281.1,1,35241,5975,34754,98.6181,16.9317,35.1,1.71
JAACYO010026282.1,1,35246,7324,35245,99.9972,20.7553,35.1,7.67
JAACYO010026301.1,1,1288,227,1286,99.8447,17.3005,35.2,0.33
JAACYO010026308.1,1,2642,4557,2641,99.9621,170.824,34.8,20.2
JAACYO010026326.1,1,2694,563,2694,100,20.696,35.2,2.1
JAACYO010026327.1,1,2694,540,2694,100,20.3259,35.1,1.82
JAACYO010026361.1,1,6691,2293,6678,99.8057,33.7562,35.2,59.6
JAACYO010026374.1,1,3991,5465,3991,100,137.265,34.6,54.3
MU012093.1,1,38496,6524,37493,97.3945,16.8472,35.1,2.56
MU012094.1,1,37589,6591,36954,98.3107,17.3994,35.2,2.24
JAACYO010026384.1,1,8398,1572,8398,100,18.5354,35.2,2.34
JAACYO010026385.1,1,8406,1602,8406,100,18.4229,35.3,2.5
JAACYO010026386.1,1,10509,1887,10507,99.981,17.7853,35.2,2.72
JAACYO010026387.1,1,10513,1877,10513,100,17.9177,35.3,3.74
JAACYO010026388.1,1,7047,1230,7047,100,17.4447,35.4,1.29
JAACYO010026389.1,1,7047,1372,7030,99.7588,19.3614,35.3,1.43
JAACYO010026396.1,1,1676,3921,1676,100,231.305,35.1,14.4
JAACYO010026397.1,1,2643,4444,2643,100,165.192,34.8,13.7
JAACYO010026404.1,1,11917,9354,11917,100,78.5085,35.1,59.9
JAACYO010026422.1,1,1448,216,1411,97.4448,14.4282,35.6,0.769
JAACYO010026424.1,1,6342,1218,6342,100,19.1507,35.4,2.93
JAACYO010026425.1,1,10162,2028,10162,100,19.9597,35.1,4.77
JAACYO010026426.1,1,6343,1089,6294,99.2275,17.0575,35.3,1.16
JAACYO010026427.1,1,10162,1727,10084,99.2324,16.9945,35.2,0
JAACYO010026590.1,1,1841,189,1838,99.837,10.233,35.2,0.0529
JAACYO010026591.1,1,1841,222,1837,99.7827,12.0223,35.2,0
MU012095.1,1,23363,3321,22367,95.7368,14.1353,35.3,0.302
MU012096.1,1,23362,5130,23264,99.5805,21.9387,35.3,12.1
MU012097.1,1,35843,8649,35626,99.3946,24.045,35.2,15.7
MU012098.1,1,35861,4776,34454,96.0765,13.2479,35.2,1.01
MU012099.1,1,17868,3074,17292,96.7764,17.099,35.2,1.63
MU012100.1,1,17819,2813,17079,95.8471,15.7345,35.1,2.2
JAACYO010026656.1,1,5446,851,5446,100,15.4333,35.3,4.1
MU012101.1,1,5707,1024,5587,97.8973,17.7692,35.4,2.46
JAACYO010026677.1,1,5451,992,5451,100,18.0262,35.2,5.21
MU012102.1,1,5707,913,5534,96.9686,15.8835,35.4,3.7
MU012103.1,1,9962,3546,9865,99.0263,35.3272,35.2,58.6
JAACYO010026691.1,1,8902,3181,8902,100,35.5763,35.2,59.4
JAACYO010026692.1,1,3165,582,3165,100,18.0152,35.4,0
JAACYO010026693.1,1,3165,580,3165,100,18.4291,35.2,0.157
JAACYO010026699.1,1,24947,4953,24935,99.9519,19.8024,35.3,4.78
JAACYO010026700.1,1,24949,4653,24944,99.98,18.6161,35.3,4.14
JAACYO010026701.1,1,15073,2837,15073,100,18.7766,35.2,8.88
JAACYO010026702.1,1,15068,2900,15066,99.9867,19.1673,35.3,8.32
JAACYO010026724.1,1,27051,5871,27051,100,21.6408,35.2,9
JAACYO010026725.1,1,27033,4314,26655,98.6017,15.8577,35.3,1.06
MU012104.1,1,35303,6240,30306,85.8454,17.5892,35.3,7.23
MU012105.1,1,35304,4979,30101,85.2623,14.0194,35.3,0.782
JAACYO010026735.1,1,13015,3030,13015,100,23.3226,35.2,12.3
JAACYO010026736.1,1,13015,1907,12646,97.1648,14.5809,35.3,0.141
MU012106.1,1,11017,2342,10591,96.1332,21.2214,35.3,14.9
JAACYO010026739.1,1,9147,1633,9031,98.7318,17.556,35.2,0
JAACYO010026770.1,1,20716,4956,20716,100,23.9392,35.1,12.5
JAACYO010026771.1,1,2806,564,2806,100,19.0481,34.8,4.82
JAACYO010026772.1,1,20718,3148,19887,95.989,15.2184,35.2,1.28
JAACYO010026773.1,1,2806,435,2739,97.6123,14.9462,35,0.552
JAACYO010026786.1,1,1631,606,1631,100,36.4672,35.1,59.9
JAACYO010026830.1,1,2072,674,2072,100,32.1911,35.1,59.6
JAACYO010026847.1,1,2127,670,2127,100,31.6624,34.3,59
JAACYO010026885.1,1,5434,11,149,2.74199,0.0852043,35,26.4
MU012107.1,1,23040,8477,22945,99.5877,36.6161,35.2,59.1
JAACYO010027048.1,1,56986,9652,56017,98.2996,16.8968,35.2,0.0283
JAACYO010027049.1,1,56984,12363,56984,100,21.668,35.2,6.31
JAACYO010027050.1,1,15060,3121,15030,99.8008,20.6128,35.3,8.09
JAACYO010027051.1,1,15066,2248,14729,97.7632,14.8693,35.2,0.0347
JAACYO010027052.1,1,15154,3277,15143,99.9274,21.5894,35.4,5.42
JAACYO010027053.1,1,15153,2586,15007,99.0365,17.0088,35.3,0
JAACYO010027060.1,1,6161,1074,6157,99.9351,17.2626,35,0
JAACYO010027061.1,1,6162,1235,6162,100,19.8442,34.8,5.69
MU012108.1,1,64407,9396,61078,94.8313,14.5489,34.9,0.092
MU012109.1,1,64398,14461,64221,99.7251,22.4077,35,11.8
JAACYO010027067.1,1,5623,1435,5623,100,25.546,35.1,13.8
JAACYO010027068.1,1,5623,711,5326,94.7181,12.6379,35,0.09
MU012110.1,1,75648,13526,69900,92.4016,17.8248,34.9,7.49
MU012111.1,1,73020,12592,67326,92.2021,17.224,34.9,3.07
JAACYO010027074.1,1,6240,1062,6194,99.2628,17.0095,35,0.0734
JAACYO010027075.1,1,6240,1121,6233,99.8878,17.8481,35,3.19
MU012112.1,1,60708,13076,60309,99.3428,21.4792,35.2,2.26
MU012113.1,1,60704,12944,60303,99.3394,21.2616,35.2,1.89
JAACYO010027080.1,1,3332,640,3311,99.3697,19.1984,35.4,3.69
JAACYO010027081.1,1,3333,614,3322,99.67,17.9667,35.3,5.42
JAACYO010027108.1,1,59385,12516,59373,99.9798,21.0419,35.3,5.83
JAACYO010027109.1,1,59389,9697,58980,99.3113,16.2917,35.3,0.0437
JAACYO010027110.1,1,16625,2145,15723,94.5744,12.8567,35.2,0.48
JAACYO010027111.1,1,16565,3824,16512,99.68,23.0467,35.3,15.2
MU012114.1,1,64776,11958,64255,99.1957,18.3859,35.3,3.66
MU012115.1,1,64757,12042,64215,99.163,18.5271,35.2,3.75
JAACYO010027118.1,1,6395,1068,6395,100,16.4879,34.9,4.52
JAACYO010027119.1,1,6399,1030,6384,99.7656,15.918,35.1,4.48
MU012116.1,1,81751,15261,80851,98.8991,18.5985,35.1,3.75
MU012117.1,1,81308,15053,80528,99.0407,18.4263,35.2,3.25
JAACYO010027175.1,1,5952,1125,5952,100,18.853,35.2,2.32
JAACYO010027176.1,1,5953,1095,5953,100,18.1885,35.1,1.03
JAACYO010027283.1,1,1837,360,1837,100,18.3778,35.3,0
JAACYO010027284.1,1,1837,316,1837,100,17.5046,35.3,0.0127
JAACYO010027312.1,1,44499,7174,43199,97.0786,16.0871,35.2,0.122
JAACYO010027313.1,1,44499,9633,44499,100,21.6109,35.2,8.48
JAACYO010027320.1,1,63290,8525,60441,95.4985,13.4171,35.2,0.096
JAACYO010027321.1,1,62739,14573,62738,99.9984,23.191,35.2,13.7
JAACYO010027332.1,1,38692,7886,38671,99.9457,20.3514,35.2,6.35
JAACYO010027333.1,1,38689,6284,38286,98.9584,16.2185,35.2,0.0153
JAACYO010027334.1,1,8791,1839,8791,100,20.7855,35.2,6.54
JAACYO010027335.1,1,9735,2142,9735,100,21.9182,35.2,12
JAACYO010027336.1,1,13365,2273,13250,99.1395,16.8841,35.2,0.142
JAACYO010027337.1,1,13364,2842,13345,99.8578,21.2828,35.2,5.58
JAACYO010027338.1,1,8794,1540,8736,99.3405,16.1138,35,0.0039
JAACYO010027339.1,1,17573,3329,17474,99.4366,17.2928,34.6,0.153
JAACYO010027340.1,1,17574,4163,17574,100,22.7913,34.8,6.62
JAACYO010027341.1,1,9738,1280,9611,98.6958,13.0078,35.2,0.352
JAACYO010027368.1,1,377503,82125,376680,99.782,21.7304,35.1,9.69
JAACYO010027369.1,1,377370,58340,367713,97.441,15.4363,35,0.191
JAACYO010027370.1,1,87422,14153,86867,99.3651,16.1305,34.7,3.07
JAACYO010027371.1,1,87400,15897,87196,99.7666,18.134,34.6,6.42
JAACYO010027372.1,1,39384,7050,39255,99.6725,17.8598,34.4,10.9
JAACYO010027373.1,1,74841,12405,74451,99.4789,16.5291,34.8,3.61
JAACYO010027374.1,1,74818,13293,74382,99.4173,17.7159,34.8,5.17
JAACYO010027375.1,1,39353,5096,38224,97.1311,12.9321,34.5,2.98
JAACYO010027376.1,1,28864,3908,28324,98.1292,13.4828,34.8,2.1
JAACYO010027377.1,1,28861,5572,28853,99.9723,19.216,34.7,11.2
JAACYO010027378.1,1,26592,4048,26209,98.5597,15.1877,34.6,1.48
JAACYO010027379.1,1,26587,4591,26453,99.496,17.2414,34.7,5.77
JAACYO010027380.1,1,18694,2996,18552,99.2404,15.9997,34.9,2.82
JAACYO010027381.1,1,18678,3186,18644,99.818,16.9949,34.9,4.13
JAACYO010027402.1,1,194781,42170,194767,99.9928,21.623,35.1,7.65
JAACYO010027403.1,1,338185,74082,337971,99.9367,21.8686,35.2,8.57
JAACYO010027404.1,1,338219,55270,331355,97.9705,16.316,35.2,0.204
JAACYO010027405.1,1,124994,20495,122822,98.2623,16.3712,35,0.043
JAACYO010027406.1,1,69554,11577,67703,97.3388,16.6272,35.2,0.282
JAACYO010027407.1,1,51321,9097,50753,98.8932,17.685,35.3,0.00594
JAACYO010027408.1,1,51331,10353,51324,99.9864,20.1341,35.3,4.96
JAACYO010027409.1,1,49641,7643,48477,97.6552,15.3846,35,0.00471
JAACYO010027410.1,1,11486,1676,11038,96.0996,14.5639,35,0
JAACYO010027411.1,1,27215,4241,26516,97.4316,15.5442,35.2,0.0479
JAACYO010027412.1,1,49642,10977,49639,99.994,22.0928,35,10.6
JAACYO010027413.1,1,11485,2481,11485,100,21.5751,34.9,12
JAACYO010027414.1,1,27252,6204,27252,100,22.6948,35.2,11.1
JAACYO010027425.1,1,98930,22921,98919,99.9889,23.1519,35.2,10
JAACYO010027426.1,1,98924,15585,96508,97.5577,15.735,35.2,0.061
JAACYO010027427.1,1,71616,11732,70527,98.4794,16.3286,35.3,0.166
JAACYO010027428.1,1,71583,15538,71574,99.9874,21.6442,35.2,7.16
JAACYO010027429.1,1,85058,13839,84497,99.3405,16.1921,35.2,0.0725
JAACYO010027430.1,1,85145,16947,85092,99.9378,19.8481,35.3,5.71
JAACYO010027441.1,1,50333,8357,49677,98.6967,16.5627,35,0.336
JAACYO010027442.1,1,50345,10515,50276,99.8629,20.81,35.1,6.18
JAACYO010027443.1,1,6651,1194,6651,100,17.9862,34.7,4.09
JAACYO010027444.1,1,6651,1011,6538,98.301,15.1257,34.7,0
JAACYO010027457.1,1,132708,21840,130411,98.2691,16.4347,35.2,0.0457
JAACYO010027458.1,1,132767,28503,132553,99.8388,21.4546,35.2,7.23
JAACYO010027459.1,1,49133,8403,48510,98.732,17.0515,35.1,0.366
JAACYO010027460.1,1,49140,10715,49140,100,21.8072,35.1,6.16
JAACYO010027461.1,1,9670,1485,9356,96.7528,15.3124,35.1,0
JAACYO010027462.1,1,9670,1936,9669,99.9897,19.9772,35.2,7.3
JAACYO010027524.1,1,71887,12266,71442,99.381,17.0364,35.1,0.0419
JAACYO010027525.1,1,71883,14483,71857,99.9638,20.12,35.1,4.37
JAACYO010027526.1,1,6381,1088,6281,98.4328,16.52,35,0.308
JAACYO010027527.1,1,6381,1269,6334,99.2634,19.8677,35.1,3.17
JAACYO010027532.1,1,118858,21069,118129,99.3867,17.6909,35.2,0.149
JAACYO010027533.1,1,118867,23985,118729,99.8839,20.1534,35.2,4.72
JAACYO010027534.1,1,1589,95,1411,88.798,5.87476,34,0.632
JAACYO010027535.1,1,1590,144,1416,89.0566,8.46855,33.9,4.64
JAACYO010027554.1,1,20041,3768,20041,100,18.7408,35.3,5.65
JAACYO010027555.1,1,20043,3714,19994,99.7555,18.4546,35.3,5.11
JAACYO010027556.1,1,22479,4253,22479,100,18.8643,35.3,4.89
JAACYO010027557.1,1,14852,2742,14852,100,18.3954,35.3,4.55
JAACYO010027558.1,1,22481,4064,22481,100,18.0361,35.3,4.57
JAACYO010027559.1,1,14862,2838,14862,100,18.9839,35.2,3.63
JAACYO010027560.1,1,11329,2115,11299,99.7352,18.46,35.1,8.16
JAACYO010027561.1,1,11332,2137,11302,99.7353,18.848,35.4,8.18
JAACYO010027580.1,1,30929,6002,30929,100,19.3709,35.3,2.41
JAACYO010027581.1,1,30924,5886,30924,100,18.9993,35.3,2.92
JAACYO010027582.1,1,14110,2811,14110,100,19.8775,35.3,2.75
JAACYO010027583.1,1,14109,2566,14109,100,18.1408,35.3,2.48
