#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYP010021183.1	1	8487	3427	8487	100	51.7738	35.8	59.1
JAACYP010021230.1	1	1644	1975	1644	100	151.748	35.8	48.9
JAACYP010021239.1	1	3005	1376	3005	100	60.0649	35.9	59.7
JAACYP010021242.1	1	2933	1156	2933	100	50.9765	35.8	59.2
JAACYP010021286.1	1	1536	530	1536	100	41.5202	35	54
JAACYP010021291.1	1	1959	844	1959	100	56.2042	36	58.2
JAACYP010021336.1	1	4264	1747	4264	100	52.497	35.8	57.9
JAACYP010021480.1	1	3506	1355	3506	100	50.5046	35.8	57.9
JAACYP010021503.1	1	5314	2297	5314	100	55.6065	36	58.2
JAACYP010021557.1	1	2759	1584	2759	100	74.8025	36	39.6
JAACYP010021568.1	1	1500	4782	1500	100	292.206	34.6	10.3
JAACYP010021630.1	1	8069	3411	8069	100	54.0126	35.8	58.3
MU016296.1	1	10894	5551	10885	99.9174	59.6429	35.4	49.9
MU016297.1	1	13553	5765	13441	99.1736	46.9875	34.9	30.9
MU016298.1	1	2258	690	2156	95.4827	36.1253	36	51.8
MU016299.1	1	3924	2410	3924	100	70.1254	34.7	38.7
JAACYP010021901.1	1	5093	1895	5093	100	46.6617	35.7	57.4
JAACYP010021943.1	1	5304	1873	5304	100	45.8428	35.6	56.9
MU016300.1	1	3096	10590	2905	93.8307	206.185	32.7	38.5
JAACYP010022051.1	1	3302	1186	3302	100	46.944	35.9	58.8
JAACYP010022073.1	1	2412	880	2412	100	45.4813	35.9	57.8
JAACYP010022075.1	1	8510	3872	8510	100	55.2971	35.5	57.2
JAACYP010022087.1	1	3465	1153	3367	97.1717	44.086	35.8	59.1
JAACYP010022089.1	1	4118	1551	4118	100	48.2283	35.7	58.6
JAACYP010022098.1	1	2249	651	2249	100	35.671	35.8	58.7
JAACYP010022123.1	1	1804	700	1804	100	50.2106	35.6	55.9
JAACYP010022124.1	1	1361	290	1326	97.4284	25.1154	35.9	28.5
JAACYP010022201.1	1	3050	1241	3050	100	53.4852	35.8	55.2
JAACYP010022220.1	1	5790	2695	5790	100	59.1028	35.6	52
JAACYP010022251.1	1	3674	1453	3674	100	50.1102	35.8	58.1
JAACYP010022283.1	1	4383	2201	4383	100	66.306	35.9	58.9
MU016301.1	1	3207	4646	3198	99.7194	148.604	35.3	3.26
MU016302.1	1	2593	907	2495	96.2206	43.9988	35.4	58.3
JAACYP010022522.1	1	4564	1756	4564	100	49.0543	35.8	58.5
JAACYP010022590.1	1	5911	3265	5911	100	71.3607	35.9	53.7
JAACYP010022592.1	1	4210	1846	4210	100	57.4264	35.9	55.8
JAACYP010022638.1	1	6321	2979	6321	100	61.5078	35.9	59.4
JAACYP010022718.1	1	7386	3436	7386	100	59.0104	35.9	20.6
JAACYP010022805.1	1	9425	4669	9425	100	62.1867	35.7	56.9
JAACYP010022817.1	1	3021	2381	3021	100	83.6584	35	56.4
MU016303.1	1	9002	4114	8999	99.9667	57.8177	35.7	48.9
MU016304.1	1	8177	3195	8083	98.8504	49.4449	35.4	56.9
MU016305.1	1	7151	2415	7059	98.7135	43.2105	35.8	52.7
MU016306.1	1	2587	10063	2579	99.6908	476.587	35.8	6.91
JAACYP010022912.1	1	11010	4375	11010	100	50.8589	35.8	58.4
JAACYP010022952.1	1	7664	3192	7664	100	52.1923	35.6	58.5
JAACYP010022959.1	1	4347	1694	4347	100	50.7129	35.7	57
JAACYP010022979.1	1	7734	3103	7734	100	52.1828	35.8	58.9
JAACYP010022993.1	1	6771	2543	6771	100	47.6052	35.6	58.6
MU016307.1	1	6609	2545	6600	99.8638	49.7945	35.9	58.4
MU016308.1	1	4383	1165	4293	97.9466	33.3096	35.6	43.9
MU016309.1	1	9515	8763	9434	99.1487	77.1556	33.7	29.9
JAACYP010023078.1	1	10148	4864	10148	100	61.4064	35.8	49.3
MU016310.1	1	6355	2612	6355	100	51.857	35.6	58.2
JAACYP010023138.1	1	7309	3189	7309	100	56.2671	35.8	59.3
JAACYP010023151.1	1	8697	3787	8697	100	56.5832	35.8	58.3
JAACYP010023158.1	1	4771	1905	4771	100	51.2572	35.7	58.4
MU016311.1	1	11653	4682	11553	99.1419	49.1763	35.5	51
JAACYP010023176.1	1	3160	1010	3160	100	41.2861	35.3	58.6
JAACYP010023214.1	1	9419	3636	9419	100	49.8823	35.8	59.3
MU016312.1	1	8557	3633	8391	98.0601	54.112	35.7	56.4
JAACYP010023238.1	1	9759	4215	9759	100	55.48	35.8	58.7
MU016313.1	1	10822	4975	10822	100	59.616	35.8	56.3
MU016314.1	1	21387	9322	21354	99.8457	49.7882	35.8	48.3
JAACYP010023260.1	1	2206	2752	2206	100	110.27	33.1	31.1
JAACYP010023269.1	1	5279	2114	5279	100	51.721	35.9	54.9
JAACYP010023300.1	1	10586	4086	10586	100	50.2575	35.8	59.1
JAACYP010023311.1	1	9994	4664	9991	99.97	59.9696	35.8	58.4
JAACYP010023320.1	1	5543	1793	5543	100	41.4905	36.1	59.6
MU016315.1	1	2023	1397	2015	99.6045	79.8156	35.9	59
JAACYP010023325.1	1	3056	1967	3056	100	84.0942	35.8	59.1
JAACYP010023340.1	1	8062	3069	8062	100	48.7884	35.7	58.7
JAACYP010023394.1	1	3595	729	3595	100	23.8815	35.7	33.6
MU016316.1	1	11451	4598	11441	99.9127	51.8958	35.8	58.9
JAACYP010023414.1	1	9097	3415	9097	100	47.6211	35.6	58.8
JAACYP010023420.1	1	12350	5368	12350	100	56.6479	35.8	58.5
JAACYP010023443.1	1	1917	1241	1905	99.374	80.3938	35.5	51.6
JAACYP010023468.1	1	11441	4861	11441	100	54.7474	35.8	52.1
JAACYP010023500.1	1	4219	748	4218	99.9763	22.7269	35.7	19.5
JAACYP010023504.1	1	3620	7030	3620	100	249.43	35.7	29.8
JAACYP010023505.1	1	8704	3659	8704	100	54.0924	35.9	58.7
MU016317.1	1	12604	4889	12594	99.9207	50.2548	35.7	58.1
JAACYP010023530.1	1	9699	3859	9699	100	50.8931	35.6	55.8
JAACYP010023539.1	1	8838	3659	8838	100	52.4335	35.6	57.6
JAACYP010023547.1	1	3172	1131	3172	100	46.2352	35.7	31.1
JAACYP010023551.1	1	4712	910	4712	100	24.1167	35.9	10.1
JAACYP010023553.1	1	1365	524	1365	100	52.4908	35.8	59.2
MU016318.1	1	13922	5027	13735	98.6568	44.8576	35.5	56.4
MU016319.1	1	12555	6266	12549	99.9522	64.1833	35.8	55.9
JAACYP010023621.1	1	6105	2357	6105	100	49.9984	35.7	58.4
JAACYP010023648.1	1	10035	4744	10035	100	59.9763	35.8	52.8
MU016320.1	1	9522	3725	9425	98.9813	50.3047	35.6	57.7
JAACYP010023688.1	1	6061	2916	6056	99.9175	62.2267	35.7	52.8
MU016321.1	1	16316	13131	16302	99.9142	106.533	35.7	24.6
JAACYP010023744.1	1	4437	632	4437	100	17.1889	35.4	24.9
JAACYP010023746.1	1	5326	2445	5326	100	58.1763	35.6	59
JAACYP010023789.1	1	4637	4102	4637	100	113.648	35.9	44.5
JAACYP010023807.1	1	13339	5629	13339	100	54.2802	35.6	58.4
JAACYP010023910.1	1	9004	4369	9004	100	63.5052	35.9	49.6
JAACYP010023948.1	1	3014	1133	3004	99.6682	31.3898	34.7	22.1
JAACYP010023964.1	1	1633	4899	1633	100	363.365	35.6	54.9
MU016322.1	1	9363	5032	9355	99.9146	69.7817	35.9	47.3
JAACYP010024081.1	1	1249	2736	1249	100	281.241	35.7	40
MU016323.1	1	7813	2765	7718	98.7841	45.295	35.8	59.4
MU016324.1	1	73511	20376	73410	99.8626	35.1323	35.7	3.4
JAACYP010024316.1	1	1103	1618	1103	100	190.238	35.8	59.7
JAACYP010024393.1	1	3017	558	3003	99.536	19.3467	36	18.8
JAACYP010024413.1	1	2885	2403	2885	100	111.564	35.7	58.8
JAACYP010024711.1	1	7678	1487	7643	99.5442	24.8182	35.7	21.8
JAACYP010024737.1	1	6952	3072	6952	100	52.9415	35.6	54.9
JAACYP010024765.1	1	12883	5430	12883	100	54.779	35.8	51.6
MU016325.1	1	9030	3677	8939	98.9922	50.5777	35.7	55.1
JAACYP010024920.1	1	10766	5012	10766	100	59.8035	35.8	57.8
JAACYP010024928.1	1	10695	8160	10695	100	96.656	35.9	55.2
JAACYP010025057.1	1	11771	7832	11771	100	73.9433	35.2	49.4
MU016326.1	1	9491	3833	9485	99.9368	51.8618	35.9	54.9
JAACYP010025284.1	1	1829	3589	1829	100	257.447	36	56.2
JAACYP010025454.1	1	7429	4074	7429	100	71.3313	35.7	53.4
MU016327.1	1	17967	5362	17875	99.488	37.6366	35.8	50.6
MU016328.1	1	23829	10297	23683	99.3873	53.141	35.5	50.5
JAACYP010025725.1	1	7851	8213	7851	100	93.3878	34.3	37.3
MU016329.1	1	19244	16423	19144	99.4804	77.2345	34.3	41.5
JAACYP010025802.1	1	1178	53468	1178	100	6102.99	36	58.2
MU016330.1	1	16087	6170	15995	99.4281	49.0609	35.8	55.6
JAACYP010026115.1	1	9745	3861	9745	100	51.1036	35.8	56.6
JAACYP010026811.1	1	11392	5794	11379	99.8859	56.797	35.7	43.6
MU016331.1	1	7223	262680	7220	99.9585	4744.42	35.9	5.22
MU016332.1	1	19323	9404	19225	99.4928	60.9957	35.7	51.7
JAACYP010027066.1	1	3861	3724	3858	99.9223	127.115	36	27.6
JAACYP010028611.1	1	3860	112463	3860	100	3734.58	35.8	6.68
JAACYP010028669.1	1	16050	14458	16050	100	96.2789	34.9	51.6
JAACYP010028692.1	1	3727	798	3727	100	27.015	35.5	0.516
JAACYP010028693.1	1	3728	747	3728	100	26.5507	35.7	1.18
JAACYP010028694.1	1	16420	3472	16420	100	27.4178	35.8	4.98
JAACYP010028695.1	1	16428	3292	16428	100	25.9126	35.8	5.27
JAACYP010028698.1	1	8629	2026	8625	99.9536	30.4809	35.9	3.03
JAACYP010028699.1	1	8629	1848	8623	99.9305	27.6172	35.8	0.739
JAACYP010028706.1	1	6236	1123	6236	100	23.3074	35.9	20.3
JAACYP010028707.1	1	16071	6675	16066	99.9689	53.8193	35.9	6.5
MU016333.1	1	16401	8835	16296	99.3598	70.2784	35.9	0.771
JAACYP010028710.1	1	1364	929	1364	100	93.4597	36	3.05
JAACYP010028713.1	1	16069	7321	16061	99.9502	59.3385	35.9	11.8
MU016334.1	1	16401	8942	16304	99.4086	71.2025	36	2.08
JAACYP010028716.1	1	1364	1000	1364	100	99.4479	36	2.5
JAACYP010028788.1	1	2503	819	2503	100	42.3332	35.5	3.56
JAACYP010028879.1	1	24193	5758	24185	99.9669	30.8174	35.8	2.38
JAACYP010028880.1	1	6728	1691	6728	100	26.8163	35.6	15.8
JAACYP010028893.1	1	3383	26966	3383	100	1067.47	35.9	31.6
JAACYP010028899.1	1	24191	5791	24191	100	31.0319	35.7	2.71
JAACYP010028932.1	1	6730	1333	6730	100	25.6618	35.6	8.16
JAACYP010028933.1	1	6874	42215	6874	100	796.652	35.8	12.3
JAACYP010028947.1	1	4303	872	4303	100	25.8636	35.8	15.9
MU016335.1	1	2710	647	2611	96.3469	29.9852	35.8	40.1
JAACYP010028957.1	1	4326	863	4326	100	25.7178	35.8	17.6
JAACYP010028958.1	1	1490	257	1486	99.7315	20.5221	35.6	21
MU016336.1	1	13611	2861	13517	99.3094	26.9207	35.7	12.4
JAACYP010029024.1	1	3742	852	3742	100	29.3469	35.7	4.48
MU016337.1	1	31291	7218	31193	99.6868	29.4473	35.7	8.39
JAACYP010029080.1	1	29219	6329	29219	100	27.5876	35.7	2.36
JAACYP010029081.1	1	11664	2311	11664	100	25.5141	35.7	0.47
JAACYP010029082.1	1	11666	2267	11666	100	24.7542	35.8	0.652
JAACYP010029093.1	1	15380	4399	15380	100	36.8174	35.9	12.3
JAACYP010029094.1	1	1132	292	1132	100	30.1016	35.5	19.7
JAACYP010029095.1	1	15382	5803	15382	100	49.2851	35.9	18.4
MU016338.1	1	10027	4354	9853	98.2647	55.8166	35.7	51.2
MU016339.1	1	12140	3993	12049	99.2504	41.679	35.7	4.31
JAACYP010029108.1	1	12417	2519	12417	100	26.3387	35.8	5.83
JAACYP010029109.1	1	3744	810	3744	100	27.3686	35.9	2.44
JAACYP010029120.1	1	4189	959	4189	100	28.683	35.7	2.54
JAACYP010029121.1	1	3790	777	3790	100	26.2079	35.8	11.5
MU016340.1	1	12143	3664	12051	99.2424	38.6039	35.6	2.3
JAACYP010029161.1	1	6940	1627	6940	100	30.2331	35.8	2.39
JAACYP010029168.1	1	6555	1270	6555	100	25.2357	35.7	1.42
JAACYP010029182.1	1	4189	913	4189	100	27.5307	35.8	2.99
JAACYP010029183.1	1	3785	903	3785	100	31.0629	35.9	13.3
JAACYP010029194.1	1	6940	1579	6932	99.8847	29.2993	35.8	0.212
JAACYP010029197.1	1	7626	2054	7626	100	34.1273	35.9	7.38
JAACYP010029199.1	1	6555	1297	6555	100	25.1518	35.8	1.59
JAACYP010029204.1	1	10302	1951	10302	100	25.0378	35.7	12.7
JAACYP010029208.1	1	15998	4406	15998	100	35.2576	35.8	15.7
JAACYP010029234.1	1	1408	296	1408	100	26.304	36.2	8.38
JAACYP010029235.1	1	2532	765	2532	100	40.3645	36	3.39
JAACYP010029252.1	1	7452	3240	7452	100	56.4069	36	41.6
JAACYP010029258.1	1	10302	2062	10293	99.9126	26.0139	35.7	14.3
JAACYP010029261.1	1	15999	4903	15999	100	38.8754	35.9	15.1
JAACYP010029269.1	1	5245	1180	5237	99.8475	28.3232	35.7	14.3
JAACYP010029282.1	1	2068	448	2068	100	28.1277	35.8	56.5
JAACYP010029292.1	1	7619	2001	7619	100	32.9076	35.8	8.61
JAACYP010029294.1	1	6944	1392	6944	100	26.4425	36	15.7
MU016341.1	1	10099	3982	10013	99.1484	50.4833	35.7	58.3
MU016342.1	1	11145	2241	11030	98.9681	25.7648	35.8	3.61
MU016343.1	1	8796	1861	8713	99.0564	26.1869	35.9	4.22
JAACYP010029310.1	1	3402	1338	3402	100	50.6984	35.9	56.6
JAACYP010029312.1	1	5242	1145	5242	100	27.4096	35.8	9.95
JAACYP010029326.1	1	1408	289	1408	100	26.7386	36	10.4
MU016344.1	1	15479	3978	15374	99.3217	32.5666	35.6	14.1
JAACYP010029342.1	1	3307	1492	3307	100	55.0865	35.8	51.9
JAACYP010029350.1	1	6213	1056	6213	100	21.7489	35.9	17.2
JAACYP010029355.1	1	1114	907	1114	100	98.4102	35.5	7.62
JAACYP010029366.1	1	6939	1378	6939	100	26.1169	35.8	15.6
JAACYP010029396.1	1	7689	878	7689	100	14.4261	35.7	0
JAACYP010029397.1	1	7689	898	7689	100	14.3151	35.7	0.378
MU016345.1	1	15479	4139	15387	99.4056	33.8249	35.6	13.9
JAACYP010029409.1	1	1197	482	1197	100	50.7419	35.7	56.4
JAACYP010029438.1	1	6375	1531	6375	100	31.2289	35.8	13.7
MU016346.1	1	5688	1126	5596	98.3826	24.0858	35.7	7.77
JAACYP010029461.1	1	13379	2882	13379	100	28.2292	35.9	58.9
JAACYP010029472.1	1	6536	13793	6536	100	279.683	35.8	7.4
JAACYP010029480.1	1	2532	660	2532	100	33.1991	36	1.78
JAACYP010029488.1	1	16758	3681	16758	100	28.4503	35.8	2.72
JAACYP010029514.1	1	16758	3466	16758	100	26.7797	35.8	1.14
MU016347.1	1	5708	1245	5619	98.4408	27.4404	35.7	8.5
JAACYP010029536.1	1	7701	2045	7701	100	30.5989	35.6	5.84
JAACYP010029553.1	1	4026	863	4026	100	28.1185	35.5	5.37
JAACYP010029590.1	1	7699	1967	7699	100	29.6087	35.6	6.3
JAACYP010029593.1	1	4027	918	4027	100	29.3861	35.8	4.92
JAACYP010029606.1	1	1433	281	1433	100	26.2121	36	0
JAACYP010029607.1	1	1433	274	1433	100	24.7397	35.8	0.573
MU016348.1	1	11143	2325	11026	98.95	26.6175	35.7	2.98
MU016349.1	1	8796	1761	8712	99.045	25.2143	35.9	4.23
JAACYP010029626.1	1	7675	1834	7675	100	30.5334	35.8	4.45
JAACYP010029640.1	1	13081	5574	13081	100	55.6829	35.8	56.9
JAACYP010029641.1	1	7675	1799	7675	100	30.3944	35.8	3.89
JAACYP010029687.1	1	6676	1372	6676	100	26.4278	35.9	9.23
JAACYP010029693.1	1	17900	2439	17888	99.933	17.4162	35.8	0.644
JAACYP010029720.1	1	4545	1076	4545	100	30.6508	35.9	11.3
JAACYP010029726.1	1	4543	1027	4543	100	30.2754	35.9	12.5
JAACYP010029731.1	1	12080	1789	12062	99.851	18.4696	35.8	5.53
JAACYP010029733.1	1	28443	8976	28443	100	40.8922	35.7	3.38
JAACYP010029734.1	1	8095	2759	8095	100	43.6294	35.8	58.1
JAACYP010029735.1	1	7940	2535	7940	100	41.0642	35.7	3.09
MU016350.1	1	25568	7572	25485	99.6754	38.0487	35.8	7.04
JAACYP010029766.1	1	2396	433	2396	100	21.0017	35.8	4.72
JAACYP010029786.1	1	1249	479	1249	100	48.1978	35.8	1.72
JAACYP010029787.1	1	1249	530	1249	100	53.0112	35.7	2.47
MU016351.1	1	10466	2080	10292	98.3375	25.1642	35.8	58.5
JAACYP010029826.1	1	6677	1423	6677	100	27.2883	35.6	12.8
MU016352.1	1	14946	4791	14805	99.0566	39.196	35.5	37.9
JAACYP010029842.1	1	2139	803	2139	100	48.9247	36.1	3.66
JAACYP010029863.1	1	13599	2957	13599	100	27.8728	35.8	17
JAACYP010029864.1	1	6367	1568	6367	100	32.0248	35.8	12.3
JAACYP010029871.1	1	6724	1868	6724	100	35.1508	35.8	4.11
JAACYP010029894.1	1	12034	2910	12034	100	31.339	35.8	8.7
JAACYP010029898.1	1	6831	1782	6792	99.4291	29.0378	35.3	1.6
JAACYP010029899.1	1	2139	914	2139	100	55.5353	36	7.28
JAACYP010029900.1	1	1813	478	1813	100	33.7733	35.8	56.9
JAACYP010029903.1	1	1867	649	1867	100	44.6572	35.8	16.7
JAACYP010029905.1	1	4115	702	4115	100	22.1198	35.9	5.33
MU016353.1	1	12124	2616	11853	97.7648	25.9488	35.8	52.3
JAACYP010029947.1	1	2397	415	2397	100	21.8077	35.6	4.73
JAACYP010029948.1	1	1181	281	1181	100	30.2388	35.7	5.9
JAACYP010029949.1	1	2516	524	2516	100	26.692	35.9	8.43
JAACYP010029951.1	1	6650	2218	6650	100	43.515	35.8	7.24
JAACYP010029953.1	1	8098	1753	8098	100	27.9555	35.9	2.93
JAACYP010029955.1	1	12048	2681	12048	100	28.474	35.9	7.81
JAACYP010029993.1	1	13005	2840	13005	100	28.6072	35.8	14.9
MU016354.1	1	26610	11545	26316	98.8952	55.4138	35.7	54.8
JAACYP010030006.1	1	1732	631	1732	100	48.157	35.9	59.3
MU016355.1	1	6088	8552	5993	98.4396	184.236	35.8	5.01
JAACYP010030023.1	1	4117	718	4102	99.6357	21.8752	35.8	4.66
JAACYP010030024.1	1	13005	2822	13005	100	28.5303	35.7	14
MU016356.1	1	13393	3373	13224	98.7381	29.4175	35.4	11.7
JAACYP010030036.1	1	2504	812	2504	100	41.524	35.6	2.8
MU016357.1	1	13367	2799	13190	98.6758	26.6919	35.8	12.2
JAACYP010030046.1	1	13596	2924	13596	100	27.8994	35.7	15.7
JAACYP010030049.1	1	5425	1913	5425	100	41.8809	35.7	8.12
JAACYP010030095.1	1	2484	552	2484	100	28.0278	35.8	8.26
JAACYP010030101.1	1	1997	505	1997	100	33.341	35.7	4.26
JAACYP010030105.1	1	2491	138	2491	100	7.34002	36	0
JAACYP010030106.1	1	2393	91	2370	99.0389	3.90263	36.2	0
JAACYP010030116.1	1	9870	1935	9870	100	25.4014	35.8	11.6
JAACYP010030140.1	1	8098	1772	8098	100	28.4333	36	3.34
JAACYP010030178.1	1	1993	451	1993	100	28.3001	35.9	3.38
JAACYP010030207.1	1	1897	672	1897	100	41.6906	35.9	53.1
JAACYP010030208.1	1	3541	1446	3541	100	53.2036	35.8	57.2
JAACYP010030214.1	1	8162	3245	8159	99.9632	52.0136	35.9	4.81
JAACYP010030254.1	1	17436	7653	17436	100	56.8349	35.9	57.3
JAACYP010030255.1	1	7727	3703	7727	100	61.9563	35.8	57.7
JAACYP010030260.1	1	9869	1825	9869	100	23.6101	35.8	10.8
MU016358.1	1	46138	10441	46038	99.7833	28.8542	35.7	0.406
JAACYP010030266.1	1	26629	5940	26629	100	28.7467	35.8	0.427
MU016359.1	1	46138	10614	46038	99.7833	29.4832	35.7	0.743
JAACYP010030288.1	1	26629	6207	26629	100	30.3102	35.8	0.736
JAACYP010030298.1	1	9721	2128	9721	100	28.4849	35.8	5.04
JAACYP010030309.1	1	1355	231	1355	100	21.4059	35.4	6.96
JAACYP010030310.1	1	1356	225	1356	100	18.5509	35.4	7.25
JAACYP010030330.1	1	2525	6870	2525	100	364.12	35.7	38.4
JAACYP010030333.1	1	8162	3071	8132	99.6324	48.9645	35.9	3.94
JAACYP010030356.1	1	2416	1165	2416	100	58.3746	35.7	24.3
JAACYP010030359.1	1	1873	11616	1873	100	483.815	35.5	12.7
JAACYP010030374.1	1	9720	2090	9711	99.9074	27.6879	35.8	4.48
MU016360.1	1	16967	3865	16874	99.4519	29.4701	35.8	8.71
MU016361.1	1	16973	3852	16883	99.4697	28.9365	35.8	8.11
JAACYP010030389.1	1	1135	281	1131	99.6476	30.3489	35.8	29.3
MU016362.1	1	10645	4797	10563	99.2297	57.9953	35.8	54.9
JAACYP010030425.1	1	3094	640	3086	99.7414	25.4528	35.8	31.5
JAACYP010030462.1	1	65243	13042	65243	100	25.6821	35.7	2.06
JAACYP010030463.1	1	65264	13151	65263	99.9985	25.8458	35.7	2.26
JAACYP010030464.1	1	8040	1438	8040	100	23.2274	35.7	2.71
